pair,component,layer,head,head_type,n_tasks,mean_pairwise_cosine_mean,mean_pairwise_cosine_std,maxmatch_cosine_mean,maxmatch_cosine_std,mmd_rbf_mean,mmd_rbf_std,cka_valid_rate,cka_linear_mean_valid_only,cka_linear_std_valid_only
version2_vs_version3,k,34,1,kv_head,50,0.297011,0.034354,0.94361,0.016788,0.001921,0.000952,0.06,0.779596,0.060708
version2_vs_version3,k,28,6,kv_head,50,0.300594,0.029476,0.95544,0.016065,0.002054,0.00107,0.06,0.775278,0.055971
version2_vs_version3,k,18,5,kv_head,50,0.300904,0.018679,0.924524,0.02737,0.00236,0.001178,0.06,0.855603,0.039276
version2_vs_version3,k,12,5,kv_head,50,0.303783,0.027591,0.937336,0.021117,0.002884,0.001723,0.06,0.805164,0.03531
version2_vs_version3,k,24,0,kv_head,50,0.305362,0.029798,0.958996,0.013736,0.002432,0.001465,0.06,0.878398,0.037981
version2_vs_version3,k,12,1,kv_head,50,0.305954,0.020943,0.915744,0.026923,0.00383,0.001714,0.06,0.87076,0.030893
version2_vs_version3,k,17,4,kv_head,50,0.313283,0.015395,0.902451,0.035162,0.002365,0.001144,0.06,0.84071,0.039819
version2_vs_version3,k,28,0,kv_head,50,0.313649,0.03245,0.945448,0.017146,0.002503,0.001337,0.06,0.892571,0.026723
version2_vs_version3,k,26,4,kv_head,50,0.314037,0.025397,0.951424,0.015439,0.002384,0.001248,0.06,0.893347,0.021172
version2_vs_version3,k,29,0,kv_head,50,0.31533,0.028773,0.931977,0.019872,0.002495,0.001329,0.06,0.881662,0.031263
version2_vs_version3,q,5,29,q_head,50,0.212018,0.016654,0.851021,0.026988,0.001827,0.000809,0.06,0.971407,0.00337
version2_vs_version3,q,6,7,q_head,50,0.257662,0.018083,0.833092,0.039775,0.002839,0.00102,0.06,0.950987,0.006759
version2_vs_version3,q,0,18,q_head,50,0.267119,0.009131,0.930981,0.012033,0.001127,0.000695,0.06,0.974083,0.007379
version2_vs_version3,q,12,13,q_head,50,0.270656,0.013198,0.820103,0.053989,0.002772,0.001199,0.06,0.933798,0.016939
version2_vs_version3,q,18,17,q_head,50,0.271039,0.010298,0.818789,0.054659,0.002735,0.001334,0.06,0.9285,0.014693
version2_vs_version3,q,16,7,q_head,50,0.278724,0.015825,0.805493,0.051746,0.002512,0.0011,0.06,0.874716,0.030852
version2_vs_version3,q,5,22,q_head,50,0.279302,0.006658,0.779299,0.066854,0.002613,0.000963,0.06,0.90392,0.020916
version2_vs_version3,q,0,22,q_head,50,0.284117,0.024186,0.824479,0.045727,0.002247,0.000872,0.06,0.525143,0.113403
version2_vs_version3,q,15,20,q_head,50,0.287784,0.013393,0.875546,0.049056,0.0028,0.001655,0.06,0.946139,0.014239
version2_vs_version3,q,5,20,q_head,50,0.293534,0.007853,0.872758,0.056619,0.002458,0.001226,0.06,0.841595,0.051291
version2_vs_version3,q,21,29,q_head,50,0.304734,0.016556,0.800384,0.049538,0.002494,0.000955,0.06,0.902151,0.019626
version2_vs_version3,q,13,3,q_head,50,0.30654,0.022866,0.825648,0.057963,0.003552,0.00137,0.06,0.835992,0.03149
version2_vs_version3,q,22,16,q_head,50,0.307683,0.010037,0.832759,0.054695,0.002961,0.00137,0.06,0.908781,0.026601
version2_vs_version3,q,3,4,q_head,50,0.311169,0.010883,0.856164,0.054915,0.002314,0.001209,0.06,0.893535,0.039032
version2_vs_version3,q,17,11,q_head,50,0.316462,0.012726,0.916405,0.029577,0.002659,0.001178,0.06,0.815937,0.053704
version2_vs_version3,q,17,38,q_head,50,0.318152,0.008727,0.827194,0.052667,0.003004,0.00139,0.06,0.898213,0.03091
version2_vs_version3,q,18,19,q_head,50,0.321243,0.011475,0.851105,0.047079,0.002898,0.001063,0.06,0.881626,0.041218
version2_vs_version3,q,17,26,q_head,50,0.322807,0.024766,0.867571,0.052955,0.002591,0.001139,0.06,0.852094,0.055399
version2_vs_version3,q,9,24,q_head,50,0.324558,0.013142,0.931704,0.021534,0.002393,0.000829,0.06,0.756917,0.072511
version2_vs_version3,q,19,23,q_head,50,0.326712,0.013503,0.847489,0.051498,0.002976,0.001206,0.06,0.817227,0.06779
version2_vs_version3,v,4,7,kv_head,50,0.015969,0.004024,0.920776,0.026079,0.001421,0.000755,0.06,0.564954,0.157463
version2_vs_version3,v,2,3,kv_head,50,0.016938,0.004724,0.929512,0.023849,0.001253,0.000822,0.06,0.548293,0.179171
version2_vs_version3,v,3,1,kv_head,50,0.018822,0.003497,0.9173,0.027365,0.001357,0.000782,0.06,0.547865,0.138761
version2_vs_version3,v,1,4,kv_head,50,0.019181,0.007075,0.945011,0.0186,0.001308,0.000787,0.06,0.452847,0.11816
version2_vs_version3,v,6,3,kv_head,50,0.019858,0.00683,0.917574,0.027211,0.001774,0.000706,0.06,0.505504,0.110933
version2_vs_version3,v,3,5,kv_head,50,0.020845,0.010687,0.927951,0.022867,0.001532,0.000804,0.06,0.457886,0.114944
version2_vs_version3,v,1,6,kv_head,50,0.021756,0.010156,0.940084,0.019707,0.001434,0.000894,0.06,0.507787,0.148
version2_vs_version3,v,2,2,kv_head,50,0.022579,0.008334,0.918989,0.026546,0.001547,0.000858,0.06,0.562111,0.141995
version2_vs_version3,v,2,5,kv_head,50,0.023306,0.006558,0.925743,0.024519,0.001489,0.000787,0.06,0.528608,0.145262
version2_vs_version3,v,5,2,kv_head,50,0.023339,0.00703,0.929214,0.021993,0.001502,0.00078,0.06,0.547726,0.125723
version2_vs_version3,v,4,6,kv_head,50,0.023799,0.006046,0.910728,0.028381,0.001721,0.000889,0.06,0.535733,0.133685
version2_vs_version3,v,3,4,kv_head,50,0.024234,0.012559,0.909886,0.029276,0.001666,0.000912,0.06,0.603717,0.112037
version2_vs_version3,v,3,6,kv_head,50,0.024572,0.008608,0.910523,0.028731,0.00164,0.000791,0.06,0.564388,0.117041
version2_vs_version3,v,1,2,kv_head,50,0.024933,0.008474,0.941145,0.020576,0.001308,0.000796,0.06,0.503768,0.162256
version2_vs_version3,v,2,6,kv_head,50,0.026525,0.009387,0.91295,0.028767,0.001526,0.000867,0.06,0.59493,0.123249
version2_vs_version3,v,2,7,kv_head,50,0.026604,0.009124,0.93359,0.022894,0.001263,0.000689,0.06,0.553285,0.130042
version2_vs_version3,v,3,2,kv_head,50,0.028611,0.010283,0.901562,0.03122,0.001749,0.000798,0.06,0.572879,0.094148
version2_vs_version3,v,4,1,kv_head,50,0.029122,0.010046,0.914295,0.02785,0.001756,0.000778,0.06,0.566461,0.08617
version2_vs_version3,v,4,3,kv_head,50,0.029762,0.011027,0.912036,0.027059,0.001894,0.000692,0.06,0.603644,0.077884
version2_vs_version3,v,3,7,kv_head,50,0.030162,0.011574,0.919399,0.026643,0.001586,0.000807,0.06,0.54306,0.100308
