pair,layer,head,n_rows,n_layers,n_heads,mean_pairwise_cosine_mean,mean_pairwise_cosine_std,mean_pairwise_cosine_median,maxmatch_cosine_mean,maxmatch_cosine_std,maxmatch_cosine_median,mmd_rbf_mean,mmd_rbf_std,mmd_rbf_median,l2_mean_mean,l2_mean_std,l2_mean_median
version1_vs_version2,5,16,15,1,1,0.953721,0.015409,0.956476,0.989651,0.004225,0.989928,0.257596,0.108774,0.267106,0.034472,0.005491,0.032867
version1_vs_version2,6,34,15,1,1,0.701691,0.063122,0.699935,0.907726,0.027162,0.911151,0.256479,0.106935,0.219747,0.493086,0.047579,0.504618
version1_vs_version2,4,22,15,1,1,0.482834,0.054542,0.484669,0.79629,0.072863,0.762483,0.241573,0.088669,0.252889,0.462999,0.032327,0.460927
version1_vs_version2,0,9,15,1,1,0.424181,0.046989,0.430599,0.808179,0.096281,0.793838,0.233939,0.13146,0.272898,0.224657,0.013758,0.220927
version1_vs_version2,1,8,15,1,1,0.799516,0.01626,0.805393,0.933274,0.026132,0.924977,0.231992,0.095961,0.252468,0.146277,0.007608,0.142579
version1_vs_version2,39,39,15,1,1,0.874412,0.0142,0.872701,0.967996,0.012047,0.965081,0.227961,0.092607,0.215336,11.808134,0.979555,11.996735
version1_vs_version2,3,34,15,1,1,0.16546,0.144566,0.090391,0.589359,0.200732,0.499384,0.219964,0.102467,0.235121,0.462348,0.055133,0.480062
version1_vs_version2,25,4,15,1,1,0.51599,0.056826,0.51392,0.851284,0.061516,0.850426,0.216945,0.099706,0.235994,1.842761,0.177186,1.80811
version1_vs_version2,38,26,15,1,1,0.549021,0.040769,0.546208,0.834459,0.063946,0.823717,0.213741,0.084816,0.230104,9.327581,1.483838,9.569271
version1_vs_version2,14,20,15,1,1,0.999156,0.001377,0.999804,0.999671,0.000614,0.999942,0.212351,0.238212,0.065605,0.005244,0.002219,0.004789
version1_vs_version2,4,25,15,1,1,0.395278,0.059397,0.375677,0.755678,0.096125,0.723124,0.209293,0.086813,0.208187,0.246605,0.025115,0.245264
version1_vs_version2,8,19,15,1,1,0.650723,0.045035,0.639883,0.867642,0.055575,0.850954,0.208453,0.085578,0.215608,0.712865,0.061797,0.72143
version1_vs_version3,5,2,15,1,1,0.908204,0.014736,0.910111,0.965727,0.012015,0.966353,0.539785,0.182658,0.582729,0.051109,0.004466,0.051253
version1_vs_version3,14,24,15,1,1,0.999974,3e-05,0.999987,0.999991,1.2e-05,0.999992,0.464295,0.472085,0.07325,0.001577,0.000791,0.001617
version1_vs_version3,2,4,15,1,1,0.647058,0.057701,0.634385,0.841193,0.059607,0.827732,0.36236,0.113821,0.419853,0.233128,0.016251,0.238946
