pair,component,layer,head,head_type,n_tasks,mean_pairwise_cosine_mean,mean_pairwise_cosine_std,maxmatch_cosine_mean,maxmatch_cosine_std,mmd_rbf_mean,mmd_rbf_std,cka_valid_rate,cka_linear_mean_valid_only,cka_linear_std_valid_only
version1_vs_version3,q,39,39,q_head,50,0.680103,0.029016,0.904549,0.02019,0.028083,0.013018,0.02,0.529134,
version1_vs_version3,q,39,34,q_head,50,0.627999,0.018205,0.867417,0.026085,0.027397,0.010609,0.02,0.578029,
version1_vs_version3,q,39,30,q_head,50,0.663856,0.014969,0.882673,0.023053,0.027294,0.010344,0.02,0.655994,
version1_vs_version3,q,37,34,q_head,50,0.561995,0.020343,0.85435,0.03233,0.026004,0.012244,0.02,0.681907,
version1_vs_version3,q,39,15,q_head,50,0.61937,0.01314,0.865428,0.030664,0.025474,0.012167,0.02,0.768555,
version1_vs_version3,v,37,4,kv_head,50,0.213453,0.014701,0.761266,0.067951,0.074961,0.040266,0.02,0.591192,
version1_vs_version3,v,29,3,kv_head,50,0.359779,0.018917,0.850058,0.042764,0.044325,0.022487,0.02,0.762034,
version1_vs_version3,v,39,7,kv_head,50,0.279844,0.015806,0.827348,0.049486,0.027472,0.011265,0.02,0.42914,
version1_vs_version3,v,35,7,kv_head,50,0.108082,0.01049,0.765848,0.065377,0.019785,0.010902,0.02,0.554682,
version1_vs_version3,v,34,0,kv_head,50,0.169742,0.013901,0.799684,0.058041,0.019148,0.00906,0.02,0.563622,
version1_vs_version3,v,36,4,kv_head,50,0.097499,0.014866,0.782695,0.06182,0.018868,0.008746,0.02,0.504014,
version1_vs_version3,v,34,4,kv_head,50,0.121104,0.013351,0.787023,0.061068,0.017492,0.008862,0.02,0.58528,
version1_vs_version3,v,37,7,kv_head,50,0.276974,0.018087,0.845904,0.045353,0.01726,0.00923,0.02,0.450422,
version1_vs_version3,v,7,6,kv_head,50,0.131605,0.018977,0.788209,0.064562,0.016484,0.006456,0.02,0.755504,
version1_vs_version3,v,38,5,kv_head,50,0.099205,0.015709,0.735645,0.069711,0.016416,0.006578,0.02,0.481329,
version1_vs_version3,v,32,6,kv_head,50,0.170874,0.008773,0.794197,0.056759,0.015082,0.006495,0.02,0.552554,
version1_vs_version3,v,25,0,kv_head,50,0.119188,0.011378,0.792151,0.054088,0.01426,0.004972,0.02,0.605383,
version1_vs_version3,v,32,0,kv_head,50,0.181253,0.026784,0.832411,0.044134,0.014095,0.005352,0.02,0.561514,
version1_vs_version3,v,39,5,kv_head,50,0.33297,0.015482,0.842791,0.047177,0.013958,0.006053,0.02,0.482069,
version1_vs_version3,v,36,3,kv_head,50,0.092135,0.013504,0.765387,0.069021,0.013828,0.006876,0.02,0.62364,
version1_vs_version3,v,39,0,kv_head,50,0.112529,0.014726,0.775086,0.060427,0.013775,0.00516,0.02,0.510067,
version1_vs_version3,v,26,6,kv_head,50,0.172214,0.010212,0.806394,0.049642,0.012447,0.005597,0.02,0.592217,
version1_vs_version3,v,1,1,kv_head,50,0.221384,0.019451,0.831686,0.057341,0.011948,0.006549,0.02,0.398761,
version1_vs_version3,v,39,6,kv_head,50,0.070593,0.013113,0.739549,0.071389,0.011755,0.004157,0.02,0.55843,
version1_vs_version3,v,39,4,kv_head,50,0.119468,0.012532,0.777934,0.056368,0.011719,0.004205,0.02,0.613695,
version2_vs_version3,k,12,1,kv_head,50,0.305954,0.020943,0.915744,0.026923,0.00383,0.001714,0.06,0.87076,0.030893
version2_vs_version3,k,7,6,kv_head,50,0.769275,0.00826,0.961326,0.012744,0.003742,0.001346,0.06,0.793448,0.064595
version2_vs_version3,k,21,5,kv_head,50,0.660213,0.015139,0.923292,0.024969,0.003495,0.001341,0.06,0.892483,0.039427
version2_vs_version3,k,7,1,kv_head,50,0.716196,0.011868,0.953645,0.016041,0.003441,0.00149,0.06,0.793406,0.04463
version2_vs_version3,k,19,3,kv_head,50,0.372058,0.024179,0.942835,0.020462,0.003295,0.001759,0.06,0.920923,0.026813
version2_vs_version3,k,9,2,kv_head,50,0.604359,0.022229,0.915058,0.029129,0.003271,0.001364,0.06,0.834554,0.004064
version2_vs_version3,k,15,2,kv_head,50,0.570034,0.021342,0.912006,0.032428,0.00327,0.001476,0.06,0.837834,0.028644
version2_vs_version3,k,8,4,kv_head,50,0.86693,0.004924,0.97224,0.009033,0.003245,0.001511,0.06,0.852249,0.036987
version2_vs_version3,k,18,6,kv_head,50,0.327225,0.033207,0.938285,0.02245,0.003238,0.001681,0.06,0.888422,0.020965
version2_vs_version3,k,7,7,kv_head,50,0.761495,0.010578,0.957492,0.013804,0.003228,0.001218,0.06,0.755491,0.05765
version2_vs_version3,k,14,6,kv_head,50,0.503165,0.017227,0.919526,0.027503,0.003213,0.001425,0.06,0.852269,0.011745
version2_vs_version3,k,8,3,kv_head,50,0.735718,0.008171,0.950527,0.015124,0.003183,0.001044,0.06,0.707931,0.078327
version2_vs_version3,k,13,6,kv_head,50,0.382795,0.013441,0.909617,0.032818,0.003178,0.001554,0.06,0.857126,0.01844
version2_vs_version3,k,8,7,kv_head,50,0.807448,0.008756,0.963408,0.01172,0.003169,0.001301,0.06,0.712952,0.119338
version2_vs_version3,k,16,6,kv_head,50,0.582091,0.014874,0.943234,0.018838,0.003151,0.001428,0.06,0.850662,0.036505
version2_vs_version3,k,13,2,kv_head,50,0.410653,0.010771,0.894398,0.035171,0.003144,0.001372,0.06,0.831359,0.039232
version2_vs_version3,k,12,0,kv_head,50,0.411311,0.019993,0.857322,0.045212,0.003143,0.001395,0.06,0.89534,0.019239
version2_vs_version3,k,12,6,kv_head,50,0.331648,0.035447,0.904876,0.03182,0.003108,0.001518,0.06,0.843901,0.022159
version2_vs_version3,k,6,0,kv_head,50,0.489848,0.02564,0.938135,0.024354,0.003103,0.001726,0.06,0.841407,0.030639
version2_vs_version3,k,10,4,kv_head,50,0.816152,0.006903,0.964643,0.011717,0.003099,0.001279,0.06,0.740215,0.084983
version2_vs_version3,q,7,6,q_head,50,0.695922,0.014825,0.947597,0.021065,0.005121,0.002182,0.06,0.887838,0.017626
version2_vs_version3,q,6,34,q_head,50,0.684371,0.029441,0.93123,0.02143,0.005105,0.001636,0.06,0.690425,0.054703
version2_vs_version3,q,15,14,q_head,50,0.50979,0.018155,0.876916,0.044369,0.005067,0.002309,0.06,0.865078,0.040166
version2_vs_version3,q,7,39,q_head,50,0.691752,0.015488,0.955944,0.013108,0.005065,0.001682,0.06,0.843072,0.004101
version2_vs_version3,q,7,9,q_head,50,0.609451,0.018549,0.941852,0.01913,0.004933,0.001496,0.06,0.864944,0.021967
version2_vs_version3,q,7,37,q_head,50,0.67621,0.012705,0.915877,0.023143,0.00491,0.001566,0.06,0.78381,0.036829
version2_vs_version3,q,25,3,q_head,50,0.6298,0.015427,0.951964,0.020387,0.00487,0.002434,0.06,0.900818,0.029427
version2_vs_version3,q,7,22,q_head,50,0.800865,0.008368,0.950973,0.016431,0.004816,0.001827,0.06,0.850893,0.016959
version2_vs_version3,q,15,33,q_head,50,0.489035,0.011826,0.863596,0.043079,0.004802,0.002037,0.06,0.860481,0.03138
version2_vs_version3,q,6,16,q_head,50,0.454049,0.011604,0.865772,0.04965,0.004724,0.001693,0.06,0.793317,0.031643
version2_vs_version3,q,6,4,q_head,50,0.648219,0.015933,0.94919,0.018226,0.004702,0.001964,0.06,0.878289,0.019226
version2_vs_version3,q,7,20,q_head,50,0.802278,0.014782,0.955487,0.01478,0.004684,0.001687,0.06,0.846188,0.01404
version2_vs_version3,q,8,19,q_head,50,0.726915,0.010312,0.960018,0.014269,0.004676,0.001727,0.06,0.862118,0.035253
version2_vs_version3,q,6,22,q_head,50,0.520031,0.017068,0.900528,0.031653,0.004612,0.001532,0.06,0.774974,0.031744
version2_vs_version3,q,7,19,q_head,50,0.655614,0.023678,0.952361,0.016198,0.004575,0.0014,0.06,0.791407,0.039236
version2_vs_version3,q,9,10,q_head,50,0.706879,0.017318,0.934903,0.023183,0.00457,0.001575,0.06,0.85787,0.016067
version2_vs_version3,q,6,17,q_head,50,0.449352,0.015255,0.869079,0.053607,0.00457,0.001841,0.06,0.802052,0.043233
version2_vs_version3,q,7,32,q_head,50,0.750334,0.014242,0.96194,0.012334,0.004559,0.001835,0.06,0.829693,0.016481
version2_vs_version3,q,18,7,q_head,50,0.562233,0.014683,0.92288,0.024261,0.004543,0.001706,0.06,0.874433,0.018723
version2_vs_version3,q,6,19,q_head,50,0.492731,0.010497,0.865193,0.047362,0.004542,0.001577,0.06,0.784464,0.038167
version2_vs_version3,v,29,3,kv_head,50,0.393534,0.027461,0.931009,0.021863,0.007235,0.003935,0.06,0.826567,0.026116
version2_vs_version3,v,37,4,kv_head,50,0.272911,0.029134,0.922768,0.022417,0.005593,0.003156,0.06,0.764898,0.032831
version2_vs_version3,v,14,1,kv_head,50,0.120432,0.013448,0.878427,0.042417,0.0048,0.001621,0.06,0.680967,0.054049
version2_vs_version3,v,7,6,kv_head,50,0.150769,0.018824,0.902562,0.030641,0.004547,0.001412,0.06,0.801419,0.054629
version2_vs_version3,v,32,0,kv_head,50,0.195897,0.028855,0.909983,0.027486,0.004082,0.001951,0.06,0.758504,0.056893
version2_vs_version3,v,8,3,kv_head,50,0.128416,0.027631,0.908117,0.031134,0.003806,0.001398,0.06,0.546691,0.072947
version2_vs_version3,v,7,7,kv_head,50,0.138724,0.022323,0.905929,0.03105,0.00375,0.001318,0.06,0.663766,0.132106
version2_vs_version3,v,25,0,kv_head,50,0.129871,0.013067,0.873562,0.041481,0.003746,0.001224,0.06,0.705291,0.068644
version2_vs_version3,v,8,4,kv_head,50,0.120113,0.024649,0.912104,0.030085,0.003518,0.001454,0.06,0.752276,0.034844
version2_vs_version3,v,8,7,kv_head,50,0.128841,0.025505,0.91272,0.029883,0.003462,0.001486,0.06,0.474992,0.106762
version2_vs_version3,v,14,6,kv_head,50,0.161623,0.02634,0.925382,0.027093,0.003457,0.001426,0.06,0.762797,0.02874
version2_vs_version3,v,13,3,kv_head,50,0.087609,0.01556,0.876425,0.041545,0.003428,0.001108,0.06,0.719359,0.083972
version2_vs_version3,v,13,4,kv_head,50,0.039376,0.006386,0.847557,0.048838,0.003327,0.001014,0.06,0.588788,0.10398
version2_vs_version3,v,13,1,kv_head,50,0.113596,0.021625,0.897573,0.036863,0.003278,0.001332,0.06,0.642107,0.035588
version2_vs_version3,v,39,4,kv_head,50,0.12667,0.014801,0.890168,0.031761,0.00323,0.001318,0.06,0.693611,0.015852
version2_vs_version3,v,24,1,kv_head,50,0.072213,0.008224,0.840816,0.050214,0.003226,0.00098,0.06,0.661419,0.084065
version2_vs_version3,v,8,1,kv_head,50,0.107143,0.017083,0.916666,0.027808,0.003163,0.001084,0.06,0.713476,0.047861
version2_vs_version3,v,34,0,kv_head,50,0.19411,0.015579,0.907199,0.027647,0.003135,0.001278,0.06,0.704608,0.062948
version2_vs_version3,v,16,1,kv_head,50,0.131937,0.01509,0.895496,0.036817,0.003126,0.001162,0.06,0.81931,0.071381
version2_vs_version3,v,18,1,kv_head,50,0.08996,0.009496,0.869603,0.044202,0.003116,0.000973,0.06,0.683709,0.092741
